,year,tournament,match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak
1544,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,Complexity Gaming,Dashy,,1,5,6,-1,0.83,7.4,8.9,0,0,0,0,0,4,14,44,31.8,7,358.7,51.2,7,2,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
1545,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,Complexity Gaming,Felony,,1,3,7,-4,0.43,4.4,10.4,0,0,0,0,0,2,20,99,20.2,7,347.9,49.7,7,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1546,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,Complexity Gaming,Parasite,,1,3,7,-4,0.43,4.4,10.4,0,0,0,0,0,2,25,148,16.9,7,310.2,44.3,7,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1547,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,Complexity Gaming,Study,,1,2,6,-4,0.33,3.0,8.9,2,0,0,0,0,1,20,170,11.8,7,301.2,43.0,7,1,1,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1548,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,eRa Eternity,Blazt,,6,5,4,1,1.25,7.4,5.9,1,0,0,0,0,4,16,115,13.9,7,283.8,40.5,7,0,3,3,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0
1549,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,eRa Eternity,Decemate,,6,8,3,5,2.67,11.9,4.4,1,0,0,0,0,7,25,141,17.7,7,373.4,53.3,7,0,0,4,0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,0
1550,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,eRa Eternity,Fero,,6,6,3,3,2.0,8.9,4.4,2,0,0,0,0,4,28,93,30.1,7,353.1,50.4,7,2,0,4,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
1551,2018,atlanta,38c494ff-6951-5aec-ba8d-a0186ecef277,champs-losers-2-1,2018-03-11 03:23:18 UTC,405.0,Search & Destroy,USS Texas,eRa Eternity,Ricky,,6,7,3,4,2.33,10.4,4.4,1,0,0,0,0,6,30,167,18.0,7,361.4,51.6,7,2,0,4,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
1560,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,GGEA Orange,Believe,,2,3,8,-5,0.38,3.4,9.1,3,0,0,0,0,0,23,89,25.8,8,301.7,37.7,8,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1561,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,GGEA Orange,Mayhem,,2,4,8,-4,0.5,4.6,9.1,1,0,0,0,0,3,25,148,16.9,8,293.9,36.7,8,2,0,0,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1562,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,GGEA Orange,Nova,,2,3,8,-5,0.38,3.4,9.1,1,0,0,0,0,1,26,112,23.2,8,326.3,40.8,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1563,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,GGEA Orange,Spoof,,2,8,7,1,1.14,9.1,8.0,0,3,0,0,0,5,33,178,18.5,8,426.9,53.4,8,1,2,1,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0
1564,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,Ghost Gaming,GodRx,,6,10,4,6,2.5,11.4,4.6,1,0,0,0,0,9,31,126,24.6,8,451.4,56.4,8,0,0,4,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0
1565,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,Ghost Gaming,Lacefield,,6,6,7,-1,0.86,6.8,8.0,2,0,0,0,0,6,27,115,23.5,8,377.2,47.1,8,1,1,1,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0
1566,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,Ghost Gaming,Maux,,6,11,3,8,3.67,12.5,3.4,3,0,0,0,0,11,31,136,22.8,8,402.1,50.3,8,3,1,5,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0
1567,2018,atlanta,ec79f6b1-3098-50cd-b70a-8791836662cf,champs-losers-2-3,2018-03-11 03:25:23 UTC,526.0,Search & Destroy,Ardennes Forest,Ghost Gaming,Pandur,,6,4,4,0,1.0,4.6,4.6,4,1,0,0,0,4,22,118,18.6,8,345.6,43.2,8,0,2,4,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1568,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,Lightning Pandas,Goonjar,,2,5,8,-3,0.62,6.1,9.8,0,1,0,0,0,3,27,154,17.5,8,320.1,40.0,8,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0
1569,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,Lightning Pandas,Proto,,2,3,7,-4,0.43,3.7,8.5,2,0,0,0,0,1,15,68,22.1,8,312.8,39.1,8,0,1,1,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1570,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,Lightning Pandas,Royalty,,2,7,6,1,1.17,8.5,7.3,2,1,0,0,0,5,12,44,27.3,8,366.1,45.8,8,2,1,2,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1571,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,Lightning Pandas,Xotic,,2,4,7,-3,0.57,4.9,8.5,0,0,0,0,0,1,32,139,23.0,8,312.4,39.1,8,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1572,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Crimsix,,6,4,5,-1,0.8,4.9,6.1,3,0,0,0,0,4,24,110,21.8,8,306.4,38.3,8,1,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1573,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Formal,,6,6,6,0,1.0,7.3,7.3,3,0,0,0,0,6,25,115,21.7,8,304.6,38.1,8,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1574,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Karma,,6,4,4,0,1.0,4.9,4.9,2,1,0,0,0,4,15,55,27.3,8,385.7,48.2,8,1,1,4,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0
1575,2018,atlanta,23d55ff7-603b-5116-84b0-2894f8362c97,champs-winners-1-2,2018-03-11 03:29:40 UTC,492.0,Search & Destroy,Sainte Marie du Mont,OpTic Gaming,Scump,,6,14,4,10,3.5,17.1,4.9,2,1,0,0,0,11,43,178,24.2,8,429.6,53.7,8,2,0,4,1,1,0,0,4,3,0,1,2,0,0,1,0,0,0,0
1576,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Luminosity Gaming,JKap,,6,9,6,3,1.5,10.1,6.8,2,3,0,0,0,7,33,131,25.2,10,448.8,44.9,10,1,0,4,3,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0
1577,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Luminosity Gaming,John,,6,9,6,3,1.5,10.1,6.8,5,0,0,0,0,8,40,242,16.5,10,442.1,44.2,10,3,0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0
1578,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Luminosity Gaming,Octane,,6,9,6,3,1.5,10.1,6.8,2,2,0,0,0,8,44,194,22.7,10,469.4,46.9,10,1,1,4,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0
1579,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Luminosity Gaming,Slacked,,6,3,7,-4,0.43,3.4,7.9,1,0,0,0,0,3,24,88,27.3,10,395.8,39.6,10,1,3,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1580,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Mindfreak,Buzzo,,4,3,8,-5,0.38,3.4,9.0,2,0,0,0,0,2,24,242,9.9,10,420.1,42.0,10,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1581,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Mindfreak,Denz,,4,11,8,3,1.38,12.4,9.0,1,2,0,0,0,10,50,162,30.9,10,437.3,43.7,10,3,1,2,3,2,0,0,4,2,1,0,3,0,0,0,0,0,0,0
1582,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Mindfreak,Fighta,,4,3,8,-5,0.38,3.4,9.0,4,0,0,0,0,1,31,141,22.0,10,393.9,39.4,10,0,3,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1583,2018,atlanta,56990386-2cae-548e-a269-9cb14af096e2,champs-winners-1-3,2018-03-11 03:30:36 UTC,533.0,Search & Destroy,London Docks,Mindfreak,Shockz,,4,8,6,2,1.33,9.0,6.8,1,1,0,0,0,7,37,115,32.2,10,430.8,43.1,10,0,1,4,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0
1592,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Splyce,Bance,,6,4,7,-3,0.57,4.7,8.1,0,0,0,0,0,2,11,55,20.0,8,220.3,27.5,8,0,4,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1593,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Splyce,Jurd,,6,11,3,8,3.67,12.8,3.5,0,2,0,0,0,11,15,38,39.5,8,450.6,56.3,8,1,0,5,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0
1594,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Splyce,MadCat,,6,8,4,4,2.0,9.3,4.7,1,1,0,0,0,7,13,174,7.5,8,470.1,58.8,8,1,0,4,2,2,0,0,3,1,1,0,1,0,0,0,0,0,0,0
1595,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Splyce,Tommey,,6,4,6,-2,0.67,4.7,7.0,2,0,0,0,0,3,33,118,28.0,8,296.6,37.1,8,2,0,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
1596,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Team Vitality,Malls,,2,7,7,0,1.0,8.1,8.1,0,0,0,0,0,7,26,119,21.8,8,374.9,46.9,8,2,1,1,3,2,0,0,3,0,0,1,1,0,0,1,0,0,0,0
1597,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Team Vitality,Riskin,,2,7,5,2,1.4,8.1,5.8,1,1,0,0,0,6,32,114,28.1,8,446.1,55.8,8,1,1,3,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1598,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Team Vitality,Wailers,,2,3,8,-5,0.38,3.5,9.3,0,1,0,0,0,2,3,10,30.0,8,299.5,37.4,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1599,2018,atlanta,ce84e596-0244-5cee-9f69-beabc1d8a242,champs-losers-2-2,2018-03-11 03:35:16 UTC,516.0,Search & Destroy,USS Texas,Team Vitality,Zayrox,,2,3,7,-4,0.43,3.5,8.1,1,0,0,0,0,2,18,108,16.7,8,329.6,41.2,8,0,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
1648,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,Complexity Gaming,Dashy,,1,3,6,-3,0.5,5.1,10.1,0,0,0,0,0,3,15,52,28.8,7,201.8,28.8,7,1,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1649,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,Complexity Gaming,Felony,,1,4,7,-3,0.57,6.7,11.8,1,0,0,0,0,1,24,138,17.4,7,306.1,43.7,7,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1650,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,Complexity Gaming,Parasite,,1,4,6,-2,0.67,6.7,10.1,1,0,0,0,0,3,22,95,23.2,7,294.2,42.0,7,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1651,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,Complexity Gaming,Study,,1,3,5,-2,0.6,5.1,8.4,2,0,0,0,0,2,24,172,14.0,7,309.9,44.3,7,1,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1652,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,eRa Eternity,Blazt,,6,8,3,5,2.67,13.5,5.1,0,1,0,0,0,8,29,117,24.8,7,272.4,38.9,7,2,1,4,3,1,0,0,4,0,0,1,1,0,0,1,0,0,0,0
1653,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,eRa Eternity,Decemate,,6,5,4,1,1.25,8.4,6.7,3,2,0,0,0,5,25,122,20.5,7,307.4,43.9,7,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
1654,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,eRa Eternity,Fero,,6,9,4,5,2.25,15.2,6.7,2,1,0,0,0,9,27,105,25.7,7,295.2,42.2,7,1,2,3,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0
1655,2018,atlanta,47f7a81b-95e8-52c3-a973-8a1475b18f78,champs-losers-2-1,2018-03-11 04:08:23 UTC,356.0,Search & Destroy,London Docks,eRa Eternity,Ricky,,6,2,3,-1,0.67,3.4,5.1,0,0,0,0,0,1,10,42,23.8,7,321.1,45.9,7,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1680,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Aches,,6,8,3,5,2.67,12.2,4.6,3,0,0,0,0,8,22,101,21.8,7,353.6,50.5,7,2,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1681,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Apathy,,6,5,3,2,1.67,7.7,4.6,1,0,0,0,0,5,20,101,19.8,7,295.9,42.3,7,2,1,4,4,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1682,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Enable,,6,8,4,4,2.0,12.2,6.1,3,1,0,0,0,8,37,158,23.4,7,300.9,43.0,7,2,0,3,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
1683,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Nameless,,6,4,4,0,1.0,6.1,6.1,3,0,0,0,0,3,26,127,20.5,7,302.9,43.3,7,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1684,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Unilad,Moose,,1,5,6,-1,0.83,7.7,9.2,0,0,0,0,0,4,25,66,37.9,7,285.1,40.7,7,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1685,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Unilad,Seany,,1,0,7,-7,0.0,0.0,10.7,1,0,0,0,0,0,6,55,10.9,7,185.6,26.5,7,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Unilad,Skrapz,,1,7,5,2,1.4,10.7,7.7,0,0,0,0,1,5,31,128,24.2,7,266.1,38.0,7,0,2,2,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
1687,2018,atlanta,58ec4c71-21e9-557d-b650-c045648a8d43,champs-losers-3-0,2018-03-11 04:23:36 UTC,392.0,Search & Destroy,Ardennes Forest,Unilad,Wuskin,,1,2,7,-5,0.29,3.1,10.7,0,0,0,1,0,1,15,67,22.4,7,253.4,36.2,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1688,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,eUnited,Arcitys,,2,4,7,-3,0.57,4.9,8.6,0,1,0,0,0,2,22,69,31.9,8,376.1,47.0,8,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1689,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,eUnited,Clayster,,2,6,6,0,1.0,7.4,7.4,0,0,0,0,0,6,21,99,21.2,8,372.4,46.6,8,1,2,2,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
1690,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,eUnited,Prestinni,,2,3,7,-4,0.43,3.7,8.6,3,2,0,0,0,3,19,89,21.3,8,223.2,27.9,8,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1691,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,eUnited,Silly,,2,5,8,-3,0.62,6.2,9.9,1,0,0,0,0,3,23,102,22.5,8,352.9,44.1,8,0,2,0,4,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0
1692,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,Splyce,Bance,,6,8,4,4,2.0,9.9,4.9,1,0,0,0,0,7,29,97,29.9,8,322.1,40.3,8,2,1,4,2,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0
1693,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,Splyce,Jurd,,6,8,5,3,1.6,9.9,6.2,1,2,0,0,0,7,11,25,44.0,8,408.8,51.1,8,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1694,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,Splyce,MadCat,,6,4,4,0,1.0,4.9,4.9,1,1,0,0,0,4,8,84,9.5,8,411.9,51.5,8,1,0,4,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0
1695,2018,atlanta,48f099b2-71d5-580e-92ab-a855fa054ca5,champs-losers-3-1,2018-03-11 04:28:14 UTC,487.0,Search & Destroy,USS Texas,Splyce,Tommey,,6,8,5,3,1.6,9.9,6.2,1,2,0,0,0,6,38,144,26.4,8,315.8,39.5,8,4,0,3,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1696,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Ghost Gaming,GodRx,,6,5,9,-4,0.56,3.8,6.8,1,0,0,0,0,4,34,125,27.2,11,467.7,42.5,11,1,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1697,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Ghost Gaming,Lacefield,,6,6,6,0,1.0,4.5,4.5,1,0,0,0,0,5,27,229,11.8,11,549.0,49.9,11,0,2,5,6,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1698,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Ghost Gaming,Maux,,6,9,7,2,1.29,6.8,5.3,3,0,0,0,0,9,45,183,24.6,11,658.5,59.9,11,1,1,4,1,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0
1699,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Ghost Gaming,Pandur,,6,10,5,5,2.0,7.5,3.8,1,0,0,0,0,8,56,257,21.8,11,614.1,55.8,11,3,2,6,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0
1700,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Red Reserve,Joee,,5,8,6,2,1.33,6.0,4.5,0,0,0,0,0,7,40,155,25.8,11,615.9,56.0,11,1,0,5,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
1701,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Red Reserve,Joshh,,5,7,9,-2,0.78,5.3,6.8,1,1,0,0,0,6,46,251,18.3,11,465.8,42.3,11,2,1,2,3,3,0,0,3,2,0,0,1,0,0,0,0,0,0,0
1702,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Red Reserve,Rated,,5,8,9,-1,0.89,6.0,6.8,0,1,0,0,0,7,43,169,25.4,11,464.2,42.2,11,3,4,2,2,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0
1703,2018,atlanta,38809ebc-116f-5b0a-a73a-105df9369c73,champs-losers-3-3,2018-03-11 04:35:13 UTC,795.0,Search & Destroy,London Docks,Red Reserve,Zer0,,5,4,6,-2,0.67,3.0,4.5,0,1,0,0,0,4,23,182,12.6,11,646.4,58.8,11,0,0,5,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1728,2018,atlanta,8ffdeee7-4ff5-548e-bf3d-19bf8ec8dad5,champs-losers-3-2,2018-03-11 04:54:28 UTC,361.0,Search & Destroy,Ardennes Forest,Echo Fox,Aqua,,6,7,2,5,3.5,11.6,3.3,0,1,0,0,0,6,35,161,21.7,7,351.9,50.3,7,1,0,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
