,year,tournament,match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),hill time (s),hill captures,hill defends,2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak
228,2019,finals,18151093261233154852,champs-winners-0-2,2019-07-19 22:47:05 UTC,586.0,Hardpoint,Hacienda,Luminosity,Skyz,,150,8,25,-17,0.32,8.2,25.6,6,0,0,0,0,0,0,0,0.0,25,0.0,0.0,31,3,3,1,0,0,0,0,0,0,0
229,2019,finals,18151093261233154852,champs-winners-0-2,2019-07-19 22:47:05 UTC,586.0,Hardpoint,Hacienda,Luminosity,Slacked,,150,22,22,0,1.0,22.5,22.5,3,0,0,1,1,0,0,0,0.0,24,0.0,0.0,79,5,7,5,1,0,1,0,0,0,0
230,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Evil Geniuses,Accuracy,,203,25,25,0,1.0,22.1,22.1,12,1,0,1,1,0,0,0,0.0,27,0.0,0.0,115,4,13,2,1,0,0,0,1,0,0
231,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Evil Geniuses,Apathy,,203,21,33,-12,0.64,18.6,29.2,10,0,1,0,0,0,0,0,0.0,34,0.0,0.0,36,6,8,3,0,0,0,0,1,0,0
232,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Evil Geniuses,Attach,,203,27,31,-4,0.87,23.9,27.4,15,1,1,1,0,0,0,0,0.0,32,0.0,0.0,13,6,16,4,1,0,1,0,0,0,0
233,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Evil Geniuses,JKap,,203,23,30,-7,0.77,20.4,26.5,7,1,0,0,0,0,0,0,0.0,31,0.0,0.0,71,3,7,4,0,0,0,0,1,0,0
234,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Evil Geniuses,Xotic,,203,21,31,-10,0.68,18.6,27.4,12,1,0,0,0,0,0,0,0.0,32,0.0,0.0,75,4,9,1,0,0,0,0,0,0,0
235,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Reciprocity,Alex,,250,34,26,8,1.31,30.1,23.0,14,0,0,1,2,0,0,0,0.0,29,0.0,0.0,57,8,10,7,2,0,0,1,0,0,1
236,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Reciprocity,Denz,,250,24,17,7,1.41,21.2,15.0,7,0,0,1,0,0,0,0,0.0,18,0.0,0.0,150,5,3,1,1,0,2,0,0,0,0
237,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Reciprocity,Dylan,,250,42,22,20,1.91,37.2,19.5,10,1,0,1,0,0,0,0,0.0,23,0.0,0.0,49,6,8,5,1,0,1,1,0,0,1
238,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Reciprocity,Wuskin,,250,21,26,-5,0.81,18.6,23.0,8,3,0,0,0,0,0,0,0.0,27,0.0,0.0,56,1,2,4,0,0,2,0,0,0,0
239,2019,finals,3701048384336897555,champs-winners-0-1,2019-07-19 22:53:19 UTC,678.0,Hardpoint,Frequency,Reciprocity,Zed,,250,27,26,1,1.04,23.9,23.0,16,0,0,0,1,0,0,0,0.0,27,0.0,0.0,67,7,6,4,0,0,1,0,0,0,0
280,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Heretics,JurNii,,198,34,21,13,1.62,32.5,20.1,12,1,0,0,0,0,0,0,0.0,22,0.0,0.0,70,5,9,8,0,0,1,1,0,1,0
281,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Heretics,Lucky,,198,23,20,3,1.15,22.0,19.1,8,1,1,0,-1,0,0,0,0.0,21,0.0,0.0,50,5,5,4,0,0,0,0,0,0,0
282,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Heretics,MethodZsick,,198,18,25,-7,0.72,17.2,23.9,7,1,0,0,0,0,0,0,0.0,26,0.0,0.0,59,3,2,1,1,0,1,0,0,0,0
283,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Heretics,Mettalz,,198,19,25,-6,0.76,18.2,23.9,9,1,0,0,0,0,0,0,0.0,25,0.0,0.0,54,7,6,2,0,0,1,0,0,0,0
284,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Heretics,Wartex,,198,18,25,-7,0.72,17.2,23.9,13,1,0,0,0,0,0,0,0.0,26,0.0,0.0,79,10,3,4,0,0,1,0,0,0,0
285,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Luminosity,Brack,,250,21,21,0,1.0,20.1,20.1,9,0,0,0,0,0,0,0,0.0,22,0.0,0.0,30,2,4,2,1,0,2,0,0,0,0
286,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Luminosity,Formal,,250,21,22,-1,0.95,20.1,21.1,11,1,0,1,0,0,0,0,0.0,23,0.0,0.0,131,5,9,5,0,0,1,1,0,0,0
287,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Luminosity,John,,250,19,24,-5,0.79,18.2,23.0,17,1,0,1,1,0,0,0,0.0,26,0.0,0.0,65,3,9,3,0,0,1,0,0,0,0
288,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Luminosity,Skyz,,250,21,24,-3,0.88,20.1,23.0,9,2,0,0,0,0,0,0,0.0,25,0.0,0.0,78,4,9,4,0,0,2,0,0,0,0
289,2019,finals,9125903075545783322,champs-winners-0-2,2019-07-19 23:45:43 UTC,627.0,Hardpoint,Frequency,Luminosity,Slacked,,250,33,21,12,1.57,31.6,20.1,11,0,0,0,1,0,0,0,0.0,22,0.0,0.0,115,11,17,3,2,0,0,1,0,0,0
300,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Gen.G,Envoy,,250,25,23,2,1.09,23.5,21.6,10,1,0,0,0,0,0,0,0.0,24,0.0,0.0,31,5,8,3,1,0,0,0,0,0,0
301,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Gen.G,Havok,,250,17,23,-6,0.74,16.0,21.6,12,0,0,0,1,0,0,0,0.0,25,0.0,0.0,86,5,4,1,1,0,0,1,0,0,0
302,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Gen.G,MajorManiak,,250,29,15,14,1.93,27.3,14.1,8,2,0,0,0,0,0,0,0.0,16,0.0,0.0,45,4,8,5,0,0,1,1,0,0,0
303,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Gen.G,Maux,,250,26,15,11,1.73,24.5,14.1,4,1,0,1,0,0,0,0,0.0,16,0.0,0.0,75,6,5,4,1,0,1,0,0,1,0
304,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Gen.G,Nagafen,,250,23,22,1,1.05,21.6,20.7,9,0,0,0,0,0,0,0,0.0,23,0.0,0.0,107,2,5,1,0,0,1,0,0,0,0
305,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Splyce,Aqua,,202,19,21,-2,0.9,17.9,19.7,9,1,0,0,1,0,0,0,0.0,23,0.0,0.0,38,2,3,2,0,0,0,0,0,0,0
306,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Splyce,Huke,,202,22,23,-1,0.96,20.7,21.6,9,2,0,0,1,0,0,0,0.0,25,0.0,0.0,60,3,3,3,0,0,2,0,0,0,0
307,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Splyce,Jurd,,202,14,25,-11,0.56,13.2,23.5,8,1,0,1,0,0,0,0,0.0,26,0.0,0.0,30,3,4,1,0,0,0,0,0,0,0
308,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Splyce,Loony,,202,23,25,-2,0.92,21.6,23.5,14,0,0,0,0,0,0,0,0.0,26,0.0,0.0,67,4,6,3,0,0,1,0,0,0,0
309,2019,finals,7615935092337563713,champs-winners-1-2,2019-07-20 17:15:28 UTC,638.0,Hardpoint,Arsenal,Splyce,Temp,,202,20,26,-6,0.77,18.8,24.5,11,1,0,1,0,0,0,0,0.0,26,0.0,0.0,73,6,7,5,0,0,1,0,0,0,0
310,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,100 Thieves,Enable,,219,19,26,-7,0.73,16.5,22.6,13,1,0,0,1,0,0,0,0.0,27,0.0,0.0,20,2,7,2,0,0,1,0,0,0,0
311,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,100 Thieves,Kenny,,219,20,29,-9,0.69,17.4,25.3,9,2,0,0,0,0,0,0,0.0,29,0.0,0.0,51,5,8,5,0,0,0,0,0,0,0
312,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,100 Thieves,Octane,,219,26,26,0,1.0,22.6,22.6,10,0,0,0,0,0,0,0,0.0,26,0.0,0.0,49,4,10,3,1,0,2,0,0,0,0
313,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,100 Thieves,Priestahh,,219,27,28,-1,0.96,23.5,24.4,9,1,0,0,1,0,0,0,0.0,30,0.0,0.0,49,5,12,5,1,0,0,0,0,0,0
314,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,100 Thieves,Slasher,,219,29,21,8,1.38,25.3,18.3,9,1,0,2,1,0,0,0,0.0,22,0.0,0.0,85,6,12,4,1,0,1,1,0,0,0
315,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,FaZe Clan,Asim,,250,28,25,3,1.12,24.4,21.8,7,0,0,0,0,0,0,0,0.0,26,0.0,0.0,49,7,6,5,1,0,2,1,0,0,0
316,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,FaZe Clan,Cellium,,250,26,24,2,1.08,22.6,20.9,11,0,0,0,0,0,0,0,0.0,24,0.0,0.0,25,2,5,1,1,0,0,0,0,0,0
317,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,FaZe Clan,Skrapz,,250,28,24,4,1.17,24.4,20.9,9,0,0,1,0,0,0,0,0.0,25,0.0,0.0,99,5,10,2,1,1,3,0,0,0,0
318,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,FaZe Clan,Zer0,,250,29,20,9,1.45,25.3,17.4,11,1,0,0,1,0,0,0,0.0,21,0.0,0.0,106,7,8,2,2,0,1,0,1,0,0
319,2019,finals,6150007149007167821,champs-winners-1-1,2019-07-20 17:35:28 UTC,689.0,Hardpoint,Gridlock,FaZe Clan,Zoomaa,,250,19,28,-9,0.68,16.5,24.4,8,0,0,0,0,0,0,0,0.0,28,0.0,0.0,40,4,8,2,0,0,0,0,0,0,0
350,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Gen.G,Envoy,,250,23,17,6,1.35,30.3,22.4,5,1,0,0,0,0,0,0,0.0,18,0.0,0.0,53,4,4,3,2,0,1,0,0,0,0
351,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Gen.G,Havok,,250,16,18,-2,0.89,21.1,23.7,7,1,0,1,0,0,0,0,0.0,19,0.0,0.0,75,9,3,1,0,0,0,0,1,0,0
352,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Gen.G,MajorManiak,,250,16,15,1,1.07,21.1,19.7,3,1,0,0,0,0,0,0,0.0,15,0.0,0.0,62,3,3,2,0,0,1,0,0,0,0
353,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Gen.G,Maux,,250,17,11,6,1.55,22.4,14.5,9,0,0,0,0,0,0,0,0.0,12,0.0,0.0,52,0,2,3,1,0,0,0,0,0,1
354,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Gen.G,Nagafen,,250,12,15,-3,0.8,15.8,19.7,13,0,0,0,1,0,0,0,0.0,17,0.0,0.0,67,2,3,0,0,0,0,0,0,0,0
355,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Splyce,Aqua,,75,13,16,-3,0.81,17.1,21.1,6,1,0,0,1,0,0,0,0.0,18,0.0,0.0,8,1,6,4,0,0,0,1,0,0,0
356,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Splyce,Huke,,75,17,18,-1,0.94,22.4,23.7,7,0,0,1,0,0,0,0,0.0,19,0.0,0.0,21,3,5,3,0,0,0,0,0,0,0
357,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Splyce,Jurd,,75,15,19,-4,0.79,19.7,25.0,8,0,0,1,0,0,0,0,0.0,20,0.0,0.0,18,4,4,1,0,0,0,0,0,0,0
358,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Splyce,Loony,,75,18,17,1,1.06,23.7,22.4,4,0,0,0,1,0,0,0,0.0,19,0.0,0.0,23,3,7,4,0,0,0,0,0,0,0
359,2019,finals,12192888314701290924,champs-winners-1-2,2019-07-20 18:04:27 UTC,456.0,Hardpoint,Gridlock,Splyce,Temp,,75,13,14,-1,0.93,17.1,18.4,13,1,0,0,0,0,0,0,0.0,14,0.0,0.0,42,4,9,1,0,0,0,1,0,0,0
370,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,eUnited,Abezy,,250,25,12,13,2.08,31.1,14.9,5,0,0,0,0,0,0,0,0.0,13,0.0,0.0,76,4,1,2,1,0,1,0,0,0,1
371,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,eUnited,Arcitys,,250,8,16,-8,0.5,9.9,19.9,11,0,0,0,0,0,0,0,0.0,17,0.0,0.0,54,0,0,1,0,0,0,0,0,0,0
372,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,eUnited,Clayster,,250,15,14,1,1.07,18.6,17.4,4,0,0,0,0,0,0,0,0.0,15,0.0,0.0,88,3,2,2,0,0,1,0,0,0,0
373,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,eUnited,Prestinni,,250,17,13,4,1.31,21.1,16.1,7,1,0,0,0,0,0,0,0.0,14,0.0,0.0,59,0,1,2,1,0,1,0,1,0,0
374,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,eUnited,Simp,,250,19,17,2,1.12,23.6,21.1,7,2,0,0,0,0,0,0,0.0,17,0.0,0.0,43,2,2,2,0,0,1,0,0,0,0
375,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,Reciprocity,Alex,,123,12,18,-6,0.67,14.9,22.4,2,0,0,0,0,0,0,0,0.0,19,0.0,0.0,11,1,2,1,0,0,0,0,0,0,0
376,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,Reciprocity,Denz,,123,15,13,2,1.15,18.6,16.1,4,2,0,0,0,0,0,0,0.0,14,0.0,0.0,33,1,4,1,0,0,0,1,0,0,0
377,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,Reciprocity,Dylan,,123,21,19,2,1.11,26.1,23.6,5,1,0,0,0,0,0,0,0.0,19,0.0,0.0,37,4,7,1,1,0,2,0,0,0,0
378,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,Reciprocity,Wuskin,,123,11,16,-5,0.69,13.7,19.9,2,0,0,0,0,0,0,0,0.0,17,0.0,0.0,36,1,0,1,0,0,0,0,0,0,0
379,2019,finals,1467551352072820131,champs-winners-1-4,2019-07-20 18:40:54 UTC,483.0,Hardpoint,Gridlock,Reciprocity,Zed,,123,13,18,-5,0.72,16.1,22.4,3,1,0,0,0,0,0,0,0.0,18,0.0,0.0,40,3,4,1,0,0,0,0,0,0,0
380,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,Luminosity,Brack,,250,23,14,9,1.64,29.7,18.1,5,0,0,0,0,0,0,0,0.0,15,0.0,0.0,66,1,1,2,0,0,1,0,0,0,1
381,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,Luminosity,Formal,,250,15,11,4,1.36,19.4,14.2,8,1,0,1,0,0,0,0,0.0,12,0.0,0.0,95,1,0,2,0,0,1,1,0,0,0
382,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,Luminosity,John,,250,22,16,6,1.38,28.4,20.6,13,0,0,0,0,0,0,0,0.0,17,0.0,0.0,58,2,3,3,1,0,1,0,1,0,0
383,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,Luminosity,Skyz,,250,26,10,16,2.6,33.5,12.9,5,1,0,0,2,0,0,0,0.0,13,0.0,0.0,121,4,2,4,0,0,1,1,1,0,0
384,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,Luminosity,Slacked,,250,20,14,6,1.43,25.8,18.1,5,0,0,0,0,0,0,0,0.0,15,0.0,0.0,54,3,4,2,0,0,0,1,0,0,0
385,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,OpTic Gaming,Crimsix,,99,8,22,-14,0.36,10.3,28.4,4,0,0,0,0,0,0,0,0.0,22,0.0,0.0,8,0,1,0,0,0,0,0,0,0,0
386,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,OpTic Gaming,Dashy,,99,19,19,0,1.0,24.5,24.5,2,0,0,1,0,0,0,0,0.0,20,0.0,0.0,25,1,4,1,1,1,0,1,1,0,0
387,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,OpTic Gaming,Karma,,99,11,18,-7,0.61,14.2,23.2,3,0,0,0,0,0,0,0,0.0,19,0.0,0.0,70,2,5,0,0,0,0,0,0,0,0
388,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,OpTic Gaming,Scump,,99,15,20,-5,0.75,19.4,25.8,6,0,0,0,1,0,0,0,0.0,21,0.0,0.0,12,1,3,1,0,0,0,0,0,0,0
389,2019,finals,10224757486082669164,champs-winners-1-3,2019-07-20 18:45:38 UTC,465.0,Hardpoint,Hacienda,OpTic Gaming,TJHaly,,99,12,27,-15,0.44,15.5,34.8,8,0,0,0,0,0,0,0,0.0,28,0.0,0.0,14,1,2,2,0,0,0,0,0,0,0
430,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,100 Thieves,Enable,,250,16,22,-6,0.73,15.1,20.8,10,0,0,0,0,0,0,0,0.0,22,0.0,0.0,41,3,9,3,0,0,0,0,0,0,0
431,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,100 Thieves,Kenny,,250,31,21,10,1.48,29.3,19.9,9,2,0,0,0,0,0,0,0.0,22,0.0,0.0,29,6,19,4,2,0,2,2,0,0,0
432,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,100 Thieves,Octane,,250,17,20,-3,0.85,16.1,18.9,9,1,0,0,0,0,0,0,0.0,21,0.0,0.0,93,4,3,2,0,0,0,1,0,0,0
433,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,100 Thieves,Priestahh,,250,28,21,7,1.33,26.5,19.9,13,1,0,0,0,0,0,0,0.0,22,0.0,0.0,65,9,8,5,2,0,2,0,0,0,0
434,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,100 Thieves,Slasher,,250,22,22,0,1.0,20.8,20.8,6,1,0,0,0,0,0,0,0.0,23,0.0,0.0,73,4,4,2,1,0,1,0,0,0,0
435,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,Evil Geniuses,Accuracy,,225,22,22,0,1.0,20.8,20.8,8,0,0,0,1,0,0,0,0.0,24,0.0,0.0,121,3,7,4,0,0,0,0,0,0,0
436,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,Evil Geniuses,Apathy,,225,28,26,2,1.08,26.5,24.6,4,0,0,1,0,0,0,0,0.0,26,0.0,0.0,64,3,6,4,0,0,0,0,0,0,0
437,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,Evil Geniuses,Attach,,225,25,22,3,1.14,23.7,20.8,10,2,0,0,0,0,0,0,0.0,23,0.0,0.0,33,4,4,7,0,0,0,1,0,0,0
438,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,Evil Geniuses,JKap,,225,19,17,2,1.12,18.0,16.1,5,1,0,0,0,0,0,0,0.0,18,0.0,0.0,73,4,5,2,1,0,1,1,0,0,0
439,2019,finals,9288299275813575464,champs-losers-1-2,2019-07-20 19:42:33 UTC,634.0,Hardpoint,Arsenal,Evil Geniuses,Xotic,,225,12,27,-15,0.44,11.4,25.6,6,0,0,0,0,0,0,0,0.0,28,0.0,0.0,49,4,3,1,0,0,0,0,0,0,0
440,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Heretics,JurNii,,235,16,21,-5,0.76,14.6,19.1,10,0,0,2,0,0,0,0,0.0,22,0.0,0.0,52,3,6,2,0,0,0,0,1,0,0
441,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Heretics,Lucky,,235,17,20,-3,0.85,15.5,18.2,3,2,0,1,0,0,0,0,0.0,21,0.0,0.0,85,5,2,2,0,0,0,0,0,0,0
442,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Heretics,MethodZsick,,235,19,18,1,1.06,17.3,16.4,7,1,0,0,1,0,0,0,0.0,20,0.0,0.0,51,5,9,3,0,0,0,0,0,0,0
443,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Heretics,Mettalz,,235,23,18,5,1.28,20.9,16.4,10,0,0,0,2,0,0,0,0.0,21,0.0,0.0,104,7,8,3,0,1,1,1,0,0,0
444,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Heretics,Wartex,,235,23,28,-5,0.82,20.9,25.5,12,0,0,0,0,0,0,0,0.0,28,0.0,0.0,63,3,6,4,0,0,0,0,0,0,0
445,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Splyce,Aqua,,250,22,19,3,1.16,20.0,17.3,8,2,0,1,0,0,0,0,0.0,20,0.0,0.0,79,5,6,2,0,0,1,0,0,0,0
446,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Splyce,Huke,,250,21,21,0,1.0,19.1,19.1,7,2,0,1,1,0,0,0,0.0,22,0.0,0.0,71,7,5,3,0,0,0,0,0,0,0
447,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Splyce,Jurd,,250,17,17,0,1.0,15.5,15.5,14,0,0,0,2,0,0,0,0.0,20,0.0,0.0,54,4,9,2,0,0,0,0,0,0,0
448,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Splyce,Loony,,250,15,22,-7,0.68,13.7,20.0,6,1,0,0,1,0,0,0,0.0,24,0.0,0.0,117,6,3,2,1,0,0,0,0,0,0
449,2019,finals,4638978690003046256,champs-losers-1-1,2019-07-20 19:57:49 UTC,659.0,Hardpoint,Seaside,Splyce,Temp,,250,30,19,11,1.58,27.3,17.3,4,1,0,3,1,0,0,0,0.0,21,0.0,0.0,40,5,11,8,0,0,0,0,1,0,1
490,2019,finals,14359943479099864234,champs-losers-1-2,2019-07-20 20:41:19 UTC,666.0,Hardpoint,Hacienda,100 Thieves,Enable,,189,19,30,-11,0.63,17.1,27.0,10,2,0,0,0,0,0,0,0.0,31,0.0,0.0,43,4,10,0,0,0,0,0,0,0,0
491,2019,finals,14359943479099864234,champs-losers-1-2,2019-07-20 20:41:19 UTC,666.0,Hardpoint,Hacienda,100 Thieves,Kenny,,189,21,27,-6,0.78,18.9,24.3,8,0,0,0,1,0,0,0,0.0,29,0.0,0.0,57,6,10,2,0,1,1,0,0,0,0
492,2019,finals,14359943479099864234,champs-losers-1-2,2019-07-20 20:41:19 UTC,666.0,Hardpoint,Hacienda,100 Thieves,Octane,,189,23,24,-1,0.96,20.7,21.6,4,0,0,0,0,0,0,0,0.0,25,0.0,0.0,46,5,6,3,0,0,1,0,0,0,0
